FileName,SubjectID,Class,Task,Split
3_5443046013_h_00,544,Intoxicated,address,val
4_0281029030_h_01,28,Intoxicated,address,val
0_0722056004_h_00,72,Sober,address,val
4_5413042013_h_00,541,Intoxicated,address,val
0_0712054019_h_00,71,Sober,address,val
0_0272022019_h_00,27,Sober,address,val
0_5274017039_h_00,527,Sober,address,val
0_0372026004_h_00,37,Sober,address,val
1_0371038019_h_00,37,Intoxicated,address,val
0_5564042004_h_00,556,Sober,address,val
1_0081008017_h_00,8,Intoxicated,address,val
1_0081008013_h_00,8,Intoxicated,address,val
0_0272022039_h_00,27,Sober,address,val
0_0812053037_h_00,81,Sober,address,val
2_0551056004_h_00,55,Intoxicated,address,val
1_0591060013_h_00,59,Intoxicated,address,val
0_0572067013_h_00,57,Sober,address,val
0_0082006039_h_00,8,Sober,address,val
1_0371038008_h_00,37,Intoxicated,address,val
2_0711072017_h_00,71,Intoxicated,address,val
0_0712054013_h_00,71,Sober,address,val
0_0082006033_h_00,8,Sober,address,val
0_5044001008_h_00,504,Sober,address,val
0_0132035004_h_00,13,Sober,address,val
1_0571058019_h_00,57,Intoxicated,address,val
0_0282029024_h_00,28,Sober,address,val
3_5753076030_h_00,575,Intoxicated,address,val
0_5274017060_h_00,527,Sober,address,val
0_0082006028_h_00,8,Sober,address,val
3_5443046019_h_00,544,Intoxicated,address,val
0_0872077019_h_00,87,Sober,address,val
0_0082006013_h_00,8,Sober,address,val
0_5754053039_h_00,575,Sober,address,val
0_5274017028_h_00,527,Sober,address,val
0_5564042060_h_00,556,Sober,address,val
0_0282029028_h_00,28,Sober,address,val
1_0371038004_h_00,37,Intoxicated,address,val
0_0592039017_h_00,59,Sober,address,val
0_5444038037_h_00,544,Sober,address,val
0_0372026019_h_00,37,Sober,address,val
0_5444038013_h_00,544,Sober,address,val
1_0181018008_h_00,18,Intoxicated,address,val
3_0581059030_h_00,58,Intoxicated,address,val
3_5273028030_h_00,527,Intoxicated,address,val
0_0722056037_h_00,72,Sober,address,val
1_0721073017_h_00,72,Intoxicated,address,val
0_0812053024_h_00,81,Sober,address,val
0_0592039008_h_00,59,Sober,address,val
0_5634041024_h_00,563,Sober,address,val
0_0262020017_h_00,26,Sober,address,val
0_0372026028_h_00,37,Sober,address,val
1_0081008004_h_00,8,Intoxicated,address,val
0_0272022060_h_00,27,Sober,address,val
3_5443046004_h_00,544,Intoxicated,address,val
4_0281029004_h_00,28,Intoxicated,address,val
2_0711072019_h_00,71,Intoxicated,address,val
0_0182023019_h_00,18,Sober,address,val
0_0132035037_h_00,13,Sober,address,val
0_0572067019_h_00,57,Sober,address,val
1_0131013013_h_00,13,Intoxicated,address,val
0_0552045019_h_00,55,Sober,address,val
0_0192016028_h_00,19,Sober,address,val
0_5754053017_h_00,575,Sober,address,val
0_5714057039_h_00,571,Sober,address,val
0_5564042039_h_00,556,Sober,address,val
0_0592039060_h_00,59,Sober,address,val
0_0182023060_h_00,18,Sober,address,val
1_0131013017_h_00,13,Intoxicated,address,val
0_0132035039_h_00,13,Sober,address,val
0_5044001037_h_00,504,Sober,address,val
0_0622041024_h_00,62,Sober,address,val
0_5564042024_h_00,556,Sober,address,val
0_0582051019_h_00,58,Sober,address,val
0_0132035033_h_00,13,Sober,address,val
0_0572067028_h_00,57,Sober,address,val
0_5444038017_h_00,544,Sober,address,val
0_0582051028_h_00,58,Sober,address,val
0_1022085039_h_00,102,Sober,address,val
3_0341035019_h_00,34,Intoxicated,address,val
0_1022085024_h_00,102,Sober,address,val
1_0181018017_h_00,18,Intoxicated,address,val
4_0261027019_h_00,26,Intoxicated,address,val
0_5044001039_h_00,504,Sober,address,val
0_0082006008_h_00,8,Sober,address,val
4_5413042008_h_00,541,Intoxicated,address,val
2_0711072004_h_00,71,Intoxicated,address,val
1_0271028008_h_00,27,Intoxicated,address,val
0_0722056013_h_00,72,Sober,address,val
0_5634041004_h_00,563,Sober,address,val
0_5824078013_h_00,582,Sober,address,val
0_0262020013_h_00,26,Sober,address,val
2_0711072008_h_00,71,Intoxicated,address,val
0_0272022004_h_00,27,Sober,address,val
0_0192016004_h_00,19,Sober,address,val
0_0282029033_h_00,28,Sober,address,val
0_0622041004_h_00,62,Sober,address,val
3_5563057030_h_00,556,Intoxicated,address,val
0_0282029008_h_00,28,Sober,address,val
0_0192016037_h_00,19,Sober,address,val
3_0811082019_h_00,81,Intoxicated,address,val
0_0182023028_h_00,18,Sober,address,val
1_0181018013_h_00,18,Intoxicated,address,val
0_5634041008_h_00,563,Sober,address,val
0_5444038004_h_00,544,Sober,address,val
1_0271028019_h_00,27,Intoxicated,address,val
0_1022085004_h_00,102,Sober,address,val
0_0712054008_h_00,71,Sober,address,val
0_5754053019_h_00,575,Sober,address,val
0_5754053037_h_00,575,Sober,address,val
0_5824078037_h_00,582,Sober,address,val
0_0272022013_h_00,27,Sober,address,val
0_0722056028_h_00,72,Sober,address,val
0_0342019037_h_00,34,Sober,address,val
0_5714057004_h_00,571,Sober,address,val
1_0591060004_h_00,59,Intoxicated,address,val
0_5414047033_h_00,541,Sober,address,val
2_1021103017_h_00,102,Intoxicated,address,val
0_5564042017_h_00,556,Sober,address,val
0_5824078039_h_00,582,Sober,address,val
3_5043005004_h_00,504,Intoxicated,address,val
3_5563057013_h_00,556,Intoxicated,address,val
1_0721073008_h_00,72,Intoxicated,address,val
1_5713072004_h_00,571,Intoxicated,address,val
0_5714057008_h_00,571,Sober,address,val
0_0582051039_h_00,58,Sober,address,val
4_5823083008_h_00,582,Intoxicated,address,val
0_0372026037_h_00,37,Sober,address,val
0_0262020033_h_00,26,Sober,address,val
0_0262020004_h_00,26,Sober,address,val
1_0271028030_h_00,27,Intoxicated,address,val
0_0272022033_h_00,27,Sober,address,val
0_5274017013_h_00,527,Sober,address,val
0_0282029004_h_00,28,Sober,address,val
0_0082006037_h_00,8,Sober,address,val
0_0872077028_h_00,87,Sober,address,val
3_5753076013_h_00,575,Intoxicated,address,val
3_0581059013_h_00,58,Intoxicated,address,val
1_0081008008_h_00,8,Intoxicated,address,val
3_0811082017_h_00,81,Intoxicated,address,val
0_5274017017_h_00,527,Sober,address,val
0_0372026039_h_00,37,Sober,address,val
3_0341035004_h_00,34,Intoxicated,address,val
0_5444038060_h_00,544,Sober,address,val
0_5824078033_h_00,582,Sober,address,val
0_0722056033_h_00,72,Sober,address,val
0_5444038024_h_00,544,Sober,address,val
0_0592039033_h_00,59,Sober,address,val
0_0582051017_h_00,58,Sober,address,val
4_0261027017_h_00,26,Intoxicated,address,val
0_5714057019_h_00,571,Sober,address,val
0_0622041028_h_00,62,Sober,address,val
0_0132035028_h_00,13,Sober,address,val
1_0371038013_h_00,37,Intoxicated,address,val
0_0552045024_h_00,55,Sober,address,val
1_0371038030_h_00,37,Intoxicated,address,val
4_5823083013_h_00,582,Intoxicated,address,val
0_0572067060_h_00,57,Sober,address,val
4_5413042030_h_00,541,Intoxicated,address,val
0_5564042033_h_00,556,Sober,address,val
3_0811082008_h_00,81,Intoxicated,address,val
0_0372026017_h_00,37,Sober,address,val
2_1021103008_h_00,102,Intoxicated,address,val
1_0591060017_h_00,59,Intoxicated,address,val
0_0572067017_h_00,57,Sober,address,val
0_0552045039_h_00,55,Sober,address,val
0_0372026008_h_00,37,Sober,address,val
0_1022085028_h_00,102,Sober,address,val
0_0192016024_h_00,19,Sober,address,val
0_0582051024_h_00,58,Sober,address,val
0_0872077039_h_00,87,Sober,address,val
0_0192016019_h_00,19,Sober,address,val
0_0552045008_h_00,55,Sober,address,val
1_0571058004_h_00,57,Intoxicated,address,val
0_5414047037_h_00,541,Sober,address,val
0_0582051037_h_00,58,Sober,address,val
0_5414047028_h_00,541,Sober,address,val
1_0721073019_h_00,72,Intoxicated,address,val
4_5823083017_h_00,582,Intoxicated,address,val
0_0082006060_h_00,8,Sober,address,val
3_5753076017_h_00,575,Intoxicated,address,val
0_0622041013_h_00,62,Sober,address,val
0_0572067039_h_00,57,Sober,address,val
0_0372026033_h_00,37,Sober,address,val
0_5414047024_h_00,541,Sober,address,val
4_0281029017_h_00,28,Intoxicated,address,val
0_5044001013_h_00,504,Sober,address,val
3_5563057008_h_00,556,Intoxicated,address,val
0_5564042008_h_00,556,Sober,address,val
0_0622041037_h_00,62,Sober,address,val
0_0342019039_h_00,34,Sober,address,val
0_0582051013_h_00,58,Sober,address,val
1_5713072019_h_00,571,Intoxicated,address,val
3_5563057019_h_00,556,Intoxicated,address,val
3_5043005017_h_00,504,Intoxicated,address,val
3_5753076008_h_00,575,Intoxicated,address,val
0_0552045004_h_00,55,Sober,address,val
0_5634041039_h_00,563,Sober,address,val
0_0282029037_h_00,28,Sober,address,val
0_0712054060_h_00,71,Sober,address,val
1_0621063019_h_00,62,Intoxicated,address,val
0_0342019060_h_00,34,Sober,address,val
3_5563057004_h_01,556,Intoxicated,address,val
1_5633064030_h_00,563,Intoxicated,address,val
0_0182023024_h_00,18,Sober,address,val
0_0282029060_h_00,28,Sober,address,val
0_0132035019_h_00,13,Sober,address,val
0_0872077004_h_00,87,Sober,address,val
0_0342019033_h_00,34,Sober,address,val
0_0192016008_h_00,19,Sober,address,val
0_0812053033_h_00,81,Sober,address,val
0_5754053004_h_00,575,Sober,address,val
2_1021103030_h_00,102,Intoxicated,address,val
0_0812053008_h_00,81,Sober,address,val
1_0571058008_h_00,57,Intoxicated,address,val
0_5824078024_h_00,582,Sober,address,val
0_0082006004_h_00,8,Sober,address,val
0_5754053013_h_00,575,Sober,address,val
0_0262020060_h_00,26,Sober,address,val
0_0422047019_h_00,42,Sober,address,val
2_5873088008_h_00,587,Intoxicated,address,val
0_0102010013_h_00,10,Sober,address,val
0_5874073024_h_00,587,Sober,address,val
0_5874073028_h_00,587,Sober,address,val
0_5874073013_h_00,587,Sober,address,val
0_5874073060_h_00,587,Sober,address,val
0_0102010037_h_00,10,Sober,address,val
0_0422047037_h_00,42,Sober,address,val
0_5874073004_h_00,587,Sober,address,val
1_0101010013_h_00,10,Intoxicated,address,val
0_0422047017_h_00,42,Sober,address,val
2_5873088013_h_00,587,Intoxicated,address,val
0_0422047033_h_00,42,Sober,address,val
2_0421043019_h_00,42,Intoxicated,address,val
2_5873088017_h_00,587,Intoxicated,address,val
2_0421043017_h_00,42,Intoxicated,address,val
1_0101010017_h_00,10,Intoxicated,address,val
0_5874073017_h_00,587,Sober,address,val
1_0101010019_h_00,10,Intoxicated,address,val
0_5874073039_h_00,587,Sober,address,val
0_5874073033_h_00,587,Sober,address,val
0_0422047039_h_00,42,Sober,address,val
0_5874073008_h_00,587,Sober,address,val
2_5873088019_h_00,587,Intoxicated,address,val
1_0101010030_h_00,10,Intoxicated,address,val
0_0102010060_h_00,10,Sober,address,val
0_0422047024_h_00,42,Sober,address,val
2_0421043004_h_00,42,Intoxicated,address,val
0_5874073037_h_00,587,Sober,address,val
0_0422047004_h_00,42,Sober,address,val
0_0102010033_h_00,10,Sober,address,val
0_0422047028_h_00,42,Sober,address,val
2_5873088004_h_00,587,Intoxicated,address,val
0_0422047013_h_00,42,Sober,address,val
2_5873088030_h_00,587,Intoxicated,address,val
2_0421043013_h_00,42,Intoxicated,address,val
0_0102010019_h_00,10,Sober,address,val
0_0422047060_h_01,42,Sober,address,val
1_0101010004_h_00,10,Intoxicated,address,val
0_0102010024_h_00,10,Sober,address,val
2_0421043030_h_01,42,Intoxicated,address,val
1_0101010008_h_00,10,Intoxicated,address,val
0_0102010017_h_00,10,Sober,address,val
0_0422047008_h_00,42,Sober,address,val
0_0102010004_h_00,10,Sober,address,val
0_0102010028_h_00,10,Sober,address,val
0_5874073019_h_00,587,Sober,address,val
0_0102010008_h_00,10,Sober,address,val
2_0421043008_h_00,42,Intoxicated,address,val
0_0102010039_h_00,10,Sober,address,val
0_0512066013_h_00,51,Sober,address,val
1_0511052008_h_00,51,Intoxicated,address,val
0_0512066039_h_00,51,Sober,address,val
1_0511052013_h_00,51,Intoxicated,address,val
0_0512066017_h_00,51,Sober,address,val
0_0512066004_h_00,51,Sober,address,val
1_0511052004_h_00,51,Intoxicated,address,val
1_0511052030_h_00,51,Intoxicated,address,val
1_0511052017_h_00,51,Intoxicated,address,val
0_0512066028_h_00,51,Sober,address,val
0_0512066019_h_00,51,Sober,address,val
0_0512066008_h_00,51,Sober,address,val
0_0512066060_h_00,51,Sober,address,val
0_0512066024_h_00,51,Sober,address,val
0_0512066033_h_00,51,Sober,address,val
1_0511052019_h_00,51,Intoxicated,address,val
0_0512066037_h_00,51,Sober,address,val
0_0742058013_h_00,74,Sober,address,test
0_0492043039_h_00,49,Sober,address,test
1_0741075013_h_00,74,Intoxicated,address,test
0_5914074019_h_00,591,Sober,address,test
0_5774054004_h_00,577,Sober,address,test
2_5913092008_h_00,591,Intoxicated,address,test
0_5734064013_h_00,573,Sober,address,test
0_0742058024_h_00,74,Sober,address,test
2_0981099019_h_00,98,Intoxicated,address,test
2_5963097008_h_00,596,Intoxicated,address,test
4_5773078013_h_00,577,Intoxicated,address,test
2_0981099004_h_00,98,Intoxicated,address,test
0_0772060017_h_00,77,Sober,address,test
0_5004009039_h_00,500,Sober,address,test
0_0492043004_h_00,49,Sober,address,test
0_5774054019_h_00,577,Sober,address,test
1_0741075030_h_00,74,Intoxicated,address,test
0_0792057008_h_00,79,Sober,address,test
0_5524031037_h_00,552,Sober,address,test
1_0941095017_h_00,94,Intoxicated,address,test
0_0982079013_h_00,98,Sober,address,test
4_0201021008_h_00,20,Intoxicated,address,test
1_5013002008_h_00,501,Intoxicated,address,test
0_0772060037_h_00,77,Sober,address,test
1_0531054008_h_00,53,Intoxicated,address,test
0_0772060019_h_00,77,Sober,address,test
0_5144010024_h_00,514,Sober,address,test
0_0202015033_h_00,20,Sober,address,test
2_5913092004_h_00,591,Intoxicated,address,test
0_5014002008_h_00,501,Sober,address,test
0_5014002033_h_00,501,Sober,address,test
0_5524031013_h_00,552,Sober,address,test
0_0492043060_h_00,49,Sober,address,test
0_5284019024_h_00,528,Sober,address,test
0_5143015013_h_00,514,Sober,address,test
4_5773078019_h_00,577,Intoxicated,address,test
0_5524031033_h_00,552,Sober,address,test
0_0492043019_h_00,49,Sober,address,test
4_0771078030_h_00,77,Intoxicated,address,test
1_5013002004_h_00,501,Intoxicated,address,test
4_5003001013_h_00,500,Intoxicated,address,test
0_0742058037_h_00,74,Sober,address,test
0_0982079033_h_00,98,Sober,address,test
0_0942089028_h_00,94,Sober,address,test
0_0742058019_h_00,74,Sober,address,test
0_0792057033_h_00,79,Sober,address,test
0_0492043013_h_00,49,Sober,address,test
2_5313032017_h_00,531,Intoxicated,address,test
2_5523053017_h_00,552,Intoxicated,address,test
1_0741075019_h_00,74,Intoxicated,address,test
2_5913092017_h_00,591,Intoxicated,address,test
0_0202015024_h_00,20,Sober,address,test
0_5524031060_h_00,552,Sober,address,test
2_5313032030_h_00,531,Intoxicated,address,test
0_0742058008_h_00,74,Sober,address,test
0_5774054013_h_00,577,Sober,address,test
0_5914074017_h_00,591,Sober,address,test
0_0412048008_h_00,41,Sober,address,test
3_5733074017_h_00,573,Intoxicated,address,test
3_5733074019_h_00,573,Intoxicated,address,test
0_5284019017_h_00,528,Sober,address,test
0_5004009037_h_00,500,Sober,address,test
0_5284019037_h_00,528,Sober,address,test
2_0981099008_h_00,98,Intoxicated,address,test
4_0491050008_h_00,49,Intoxicated,address,test
0_0742058033_h_00,74,Sober,address,test
4_0491050004_h_00,49,Intoxicated,address,test
0_0202015013_h_00,20,Sober,address,test
3_0791080017_h_00,79,Intoxicated,address,test
0_0772060039_h_00,77,Sober,address,test
0_5774054033_h_00,577,Sober,address,test
2_5913092030_h_00,591,Intoxicated,address,test
0_5143015017_h_00,514,Sober,address,test
0_5314026008_h_00,531,Sober,address,test
0_0532038037_h_00,53,Sober,address,test
0_0772060060_h_00,77,Sober,address,test
0_5734064033_h_00,573,Sober,address,test
0_0492043037_h_00,49,Sober,address,test
0_5004009028_h_00,500,Sober,address,test
0_0532038060_h_00,53,Sober,address,test
0_5314026037_h_00,531,Sober,address,test
0_5004009019_h_00,500,Sober,address,test
0_5344036024_h_00,534,Sober,address,test
4_5003001030_h_00,500,Intoxicated,address,test
0_5734064039_h_00,573,Sober,address,test
0_5314026060_h_00,531,Sober,address,test
0_5284019013_h_00,528,Sober,address,test
0_5734064060_h_00,573,Sober,address,test
0_0412048024_h_00,41,Sober,address,test
2_5963097019_h_00,596,Intoxicated,address,test
0_5734064037_h_00,573,Sober,address,test
4_0491050019_h_00,49,Intoxicated,address,test
0_0412048028_h_00,41,Sober,address,test
0_5524031019_h_00,552,Sober,address,test
0_0772060004_h_00,77,Sober,address,test
4_0491050030_h_01,49,Intoxicated,address,test
0_5344036017_h_00,534,Sober,address,test
0_0412048013_h_00,41,Sober,address,test
0_0412048004_h_00,41,Sober,address,test
0_5143015019_h_00,514,Sober,address,test
1_0941095019_h_00,94,Intoxicated,address,test
0_5914074028_h_00,591,Sober,address,test
4_0491050017_h_00,49,Intoxicated,address,test
0_0412048060_h_00,41,Sober,address,test
0_5143015030_h_00,514,Sober,address,test
4_5773078017_h_00,577,Intoxicated,address,test
0_5914074039_h_00,591,Sober,address,test
0_0412048017_h_00,41,Sober,address,test
0_5344036004_h_00,534,Sober,address,test
4_0491050013_h_00,49,Intoxicated,address,test
0_5014002024_h_00,501,Sober,address,test
2_5313032013_h_00,531,Intoxicated,address,test
2_5913092019_h_00,591,Intoxicated,address,test
0_5524031017_h_00,552,Sober,address,test
0_5314026013_h_00,531,Sober,address,test
0_0772060024_h_00,77,Sober,address,test
0_0202015037_h_00,20,Sober,address,test
2_5913092013_h_00,591,Intoxicated,address,test
0_0942089037_h_00,94,Sober,address,test
2_0411042030_h_01,41,Intoxicated,address,test
4_0771078008_h_00,77,Intoxicated,address,test
0_5344036008_h_00,534,Sober,address,test
0_0982079028_h_00,98,Sober,address,test
0_0792057019_h_00,79,Sober,address,test
0_5284019008_h_00,528,Sober,address,test
1_5343035004_h_00,534,Intoxicated,address,test
0_0942089033_h_00,94,Sober,address,test
0_0532038017_h_00,53,Sober,address,test
1_0941095008_h_00,94,Intoxicated,address,test
0_5344036039_h_00,534,Sober,address,test
0_5964080060_h_00,596,Sober,address,test
0_5143015004_h_00,514,Sober,address,test
0_5144010037_h_00,514,Sober,address,test
0_5914074033_h_00,591,Sober,address,test
1_0941095004_h_00,94,Intoxicated,address,test
0_5144010004_h_00,514,Sober,address,test
1_0741075017_h_00,74,Intoxicated,address,test
0_0942089019_h_00,94,Sober,address,test
4_0201021017_h_00,20,Intoxicated,address,test
0_5524031004_h_00,552,Sober,address,test
4_0201021030_h_00,20,Intoxicated,address,test
0_5774054017_h_00,577,Sober,address,test
1_5343035030_h_00,534,Intoxicated,address,test
0_5284019004_h_00,528,Sober,address,test
0_0412048033_h_00,41,Sober,address,test
0_5314026039_h_00,531,Sober,address,test
0_0412048039_h_00,41,Sober,address,test
0_5314026004_h_00,531,Sober,address,test
0_5014002019_h_00,501,Sober,address,test
2_0411042008_h_00,41,Intoxicated,address,test
0_0942089008_h_00,94,Sober,address,test
0_5014002017_h_00,501,Sober,address,test
0_0492043017_h_00,49,Sober,address,test
0_5314026024_h_00,531,Sober,address,test
2_0411042019_h_00,41,Intoxicated,address,test
0_0792057017_h_00,79,Sober,address,test
3_5733074030_h_00,573,Intoxicated,address,test
0_0742058004_h_00,74,Sober,address,test
2_0981099030_h_00,98,Intoxicated,address,test
0_0742058017_h_00,74,Sober,address,test
0_5344036019_h_00,534,Sober,address,test
2_0411042017_h_00,41,Intoxicated,address,test
1_0531054030_h_00,53,Intoxicated,address,test
0_5143015008_h_00,514,Sober,address,test
4_0771078017_h_00,77,Intoxicated,address,test
2_0411042013_h_00,41,Intoxicated,address,test
0_5524031039_h_00,552,Sober,address,test
0_0982079024_h_00,98,Sober,address,test
0_5734064008_h_00,573,Sober,address,test
0_5314026033_h_00,531,Sober,address,test
3_5283029019_h_00,528,Intoxicated,address,test
2_0981099013_h_00,98,Intoxicated,address,test
4_5003001008_h_00,500,Intoxicated,address,test
3_0791080008_h_00,79,Intoxicated,address,test
0_0982079008_h_00,98,Sober,address,test
0_5774054008_h_00,577,Sober,address,test
0_5964080024_h_00,596,Sober,address,test
0_5014002060_h_01,501,Sober,address,test
4_5003001019_h_00,500,Intoxicated,address,test
0_0792057024_h_00,79,Sober,address,test
0_5014002004_h_00,501,Sober,address,test
2_5523053004_h_00,552,Intoxicated,address,test
3_5283029008_h_00,528,Intoxicated,address,test
3_5283029030_h_00,528,Intoxicated,address,test
0_0532038039_h_00,53,Sober,address,test
1_0531054004_h_00,53,Intoxicated,address,test
0_0202015008_h_00,20,Sober,address,test
0_5144010039_h_00,514,Sober,address,test
0_5774054060_h_00,577,Sober,address,test
0_0982079004_h_00,98,Sober,address,test
2_0411042004_h_00,41,Intoxicated,address,test
0_0202015019_h_00,20,Sober,address,test
0_5964080008_h_00,596,Sober,address,test
1_5013002017_h_00,501,Intoxicated,address,test
1_0531054017_h_00,53,Intoxicated,address,test
0_5964080019_h_00,596,Sober,address,test
0_0792057004_h_00,79,Sober,address,test
0_5964080017_h_00,596,Sober,address,test
0_0742058060_h_01,74,Sober,address,test
0_0792057060_h_00,79,Sober,address,test
3_0791080019_h_00,79,Intoxicated,address,test
0_5004009013_h_00,500,Sober,address,test
0_5914074004_h_00,591,Sober,address,test
0_5284019028_h_00,528,Sober,address,test
0_0942089004_h_00,94,Sober,address,test
0_0492043028_h_00,49,Sober,address,test
0_5014002028_h_00,501,Sober,address,test
0_5004009024_h_00,500,Sober,address,test
4_0201021019_h_00,20,Intoxicated,address,test
0_0942089024_h_00,94,Sober,address,test
0_0202015004_h_00,20,Sober,address,test
0_5524031008_h_00,552,Sober,address,test
0_5734064019_h_00,573,Sober,address,test
0_0792057039_h_00,79,Sober,address,test
1_5343035008_h_00,534,Intoxicated,address,test
0_0742058028_h_00,74,Sober,address,test
0_5774054039_h_00,577,Sober,address,test
2_5523053013_h_00,552,Intoxicated,address,test
2_0981099017_h_00,98,Intoxicated,address,test
0_5914074060_h_00,591,Sober,address,test
0_0772060008_h_00,77,Sober,address,test
0_5144010013_h_00,514,Sober,address,test
1_5013002013_h_00,501,Intoxicated,address,test
0_5144010017_h_00,514,Sober,address,test
3_5733074013_h_00,573,Intoxicated,address,test
0_0202015039_h_00,20,Sober,address,test
0_0982079017_h_00,98,Sober,address,test
0_5914074008_h_00,591,Sober,address,test
0_5964080039_h_00,596,Sober,address,test
1_5343035017_h_00,534,Intoxicated,address,test
0_5284019019_h_00,528,Sober,address,test
0_0492043008_h_00,49,Sober,address,test
0_5524031028_h_00,552,Sober,address,test
0_5014002037_h_00,501,Sober,address,test
0_0532038004_h_00,53,Sober,address,test
4_5003001017_h_00,500,Intoxicated,address,test
0_5284019039_h_00,528,Sober,address,test
3_0791080004_h_00,79,Intoxicated,address,test
0_5914074037_h_00,591,Sober,address,test
2_5963097013_h_00,596,Intoxicated,address,test
0_0772060028_h_00,77,Sober,address,test
2_5963097030_h_00,596,Intoxicated,address,test
0_0412048019_h_00,41,Sober,address,test
0_0772060013_h_00,77,Sober,address,test
4_0771078013_h_00,77,Intoxicated,address,test
0_5344036037_h_00,534,Sober,address,test
0_0492043024_h_00,49,Sober,address,test
0_5914074013_h_00,591,Sober,address,test
0_5734064004_h_00,573,Sober,address,test
0_5314026017_h_00,531,Sober,address,test
0_5314026019_h_00,531,Sober,address,test
0_5004009060_h_00,500,Sober,address,test
0_5344036013_h_00,534,Sober,address,test
0_0532038013_h_00,53,Sober,address,test
0_5344036033_h_00,534,Sober,address,test
0_5284019033_h_00,528,Sober,address,test
2_5313032008_h_00,531,Intoxicated,address,test
3_5733074004_h_00,573,Intoxicated,address,test
0_5314026028_h_00,531,Sober,address,test
0_5004009017_h_00,500,Sober,address,test
0_0202015028_h_00,20,Sober,address,test
0_0942089017_h_00,94,Sober,address,test
1_0941095013_h_00,94,Intoxicated,address,test
0_5014002013_h_00,501,Sober,address,test
0_5144010019_h_00,514,Sober,address,test
0_5004009033_h_00,500,Sober,address,test
0_0532038024_h_00,53,Sober,address,test
1_0741075008_h_00,74,Intoxicated,address,test
0_5964080028_h_00,596,Sober,address,test
2_5313032004_h_00,531,Intoxicated,address,test
1_5013002019_h_00,501,Intoxicated,address,test
3_5733074008_h_00,573,Intoxicated,address,test
0_0532038019_h_00,53,Sober,address,test
2_5963097017_h_00,596,Intoxicated,address,test
0_0942089013_h_00,94,Sober,address,test
0_5144010060_h_00,514,Sober,address,test
4_5773078030_h_00,577,Intoxicated,address,test
0_5734064028_h_00,573,Sober,address,test
0_5144010028_h_00,514,Sober,address,test
3_0791080013_h_00,79,Intoxicated,address,test
0_5734064024_h_00,573,Sober,address,test
3_0791080030_h_00,79,Intoxicated,address,test
0_5284019060_h_00,528,Sober,address,test
0_0412048037_h_00,41,Sober,address,test
2_5523053019_h_00,552,Intoxicated,address,test
0_0792057013_h_00,79,Sober,address,test
1_5343035019_h_00,534,Intoxicated,address,test
0_5914074024_h_00,591,Sober,address,test
0_0982079037_h_00,98,Sober,address,test
1_0531054013_h_00,53,Intoxicated,address,test
0_0792057028_h_00,79,Sober,address,test
0_5964080033_h_00,596,Sober,address,test
4_5773078008_h_00,577,Intoxicated,address,test
4_0201021004_h_00,20,Intoxicated,address,test
4_0771078019_h_00,77,Intoxicated,address,test
2_5523053030_h_00,552,Intoxicated,address,test
2_5523053008_h_00,552,Intoxicated,address,test
0_5344036060_h_00,534,Sober,address,test
0_5014002039_h_00,501,Sober,address,test
0_0532038033_h_00,53,Sober,address,test
0_0772060033_h_00,77,Sober,address,test
0_5774054037_h_00,577,Sober,address,test
0_5144010008_h_00,514,Sober,address,test
0_0982079019_h_00,98,Sober,address,test
0_5004009004_h_00,500,Sober,address,test
0_5774054024_h_00,577,Sober,address,test
4_0771078004_h_00,77,Intoxicated,address,test
0_0982079060_h_00,98,Sober,address,test
0_0202015017_h_00,20,Sober,address,test
1_5013002030_h_00,501,Intoxicated,address,test
0_5344036028_h_00,534,Sober,address,test
0_0492043033_h_00,49,Sober,address,test
0_0942089060_h_00,94,Sober,address,test
0_5964080013_h_00,596,Sober,address,test
0_0742058039_h_00,74,Sober,address,test
2_5963097004_h_00,596,Intoxicated,address,test
0_0202015060_h_00,20,Sober,address,test
2_5313032019_h_00,531,Intoxicated,address,test
0_5964080037_h_00,596,Sober,address,test
4_5003001004_h_00,500,Intoxicated,address,test
0_5964080004_h_00,596,Sober,address,test
1_0941095030_h_00,94,Intoxicated,address,test
0_5774054028_h_00,577,Sober,address,test
3_5283029013_h_00,528,Intoxicated,address,test
0_5144010033_h_00,514,Sober,address,test
0_0982079039_h_00,98,Sober,address,test
0_5524031024_h_00,552,Sober,address,test
1_5343035013_h_00,534,Intoxicated,address,test
0_5004009008_h_00,500,Sober,address,test
0_0942089039_h_00,94,Sober,address,test
0_0792057037_h_00,79,Sober,address,test
4_0201021013_h_00,20,Intoxicated,address,test
1_0741075004_h_00,74,Intoxicated,address,test
3_5283029017_h_00,528,Intoxicated,address,test
0_5734064017_h_00,573,Sober,address,test
4_5773078004_h_00,577,Intoxicated,address,test
0_0532038008_h_00,53,Sober,address,test
0_0532038028_h_00,53,Sober,address,test
1_0531054019_h_00,53,Intoxicated,address,test
3_5283029004_h_00,528,Intoxicated,address,test
4_5853086030_h_00,585,Intoxicated,address,test
0_5854071004_h_00,585,Sober,address,test
0_5374045037_h_00,537,Sober,address,test
0_5434048037_h_00,543,Sober,address,test
0_5374045033_h_00,537,Sober,address,test
0_5854071039_h_00,585,Sober,address,test
0_5254016019_h_00,525,Sober,address,test
0_5854071060_h_00,585,Sober,address,test
0_5374045008_h_00,537,Sober,address,test
